Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeRinoculum,HTtimeSinoculum,OuterInoculum, FirstInfection, HTtimeRinfection, Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers,FungicidePotentialDegradation,FungicideActualDegradation,FungicideTenacityFunction,FungicideConcentrationFactor,FungicideEfficacy
indiana,Generic,21/12/1973,1973,355,1973,0,-7.951,-15.68,100,68.8224,9,0,7.67,0,0,29.411766,0.30620506,,678.23395,,0,,0,26.231375,0.07,07/10/1973 00:00:00,0,0.12773806,0.08796852,0.16335131,0.054050185,0.30537,0.2174015,,0.24011588,416.82303,0,,0.21583307,0,0.38508224,2.1583304,0,0,0,0,0
indiana,Generic,22/12/1973,1973,356,1973,0,-3.6739998,-20.973,100,40.16906,7,0,7.95,0,0,29.803923,0.30404878,,678.23395,,0,,0,26.231375,0.07,07/10/1973 00:00:00,0,0.12252247,0.08859239,0.16450979,0.054433502,0.30753568,0.2189433,,0.23794812,414.64902,0,,0.2174015,0,0.38753957,2.174015,0,0,0,0,0
indiana,Generic,23/12/1973,1973,357,1973,0,-2.6899998,-9.61,100,84.4186,15,0,8.36,0,0,30.19608,0.3019591,,678.23395,,0,,0.028763339,26.260138,0.07,07/10/1973 00:00:00,0,0.117438495,0.08920548,0.16564825,0.054810204,0.30966392,0.22045845,,0.23584718,412.4596,0,,0.2189433,0,0.38995045,2.189433,0,0,0,0,0
indiana,Generic,24/12/1973,1973,358,1973,0,3.731,-5.045,100,75.940674,11,1.3867651,4.18,0,0,30.588236,0.29993388,,678.23395,,0,,0.5082645,26.768402,0.07,07/10/1973 00:00:00,0.5082645,0.112478495,0.08981229,0.16676675,0.055180296,0.31175935,0.22194704,,0.23381093,410.255,0,,0.22045845,0,0.39231497,2.2045846,0,0,0,0,0
indiana,Generic,25/12/1973,1973,359,1973,0,7.2110004,3.5210001,100,87.95171,24,7.7817125,2.92,0,0,30.980392,0.29797104,,678.23395,,0,,0,26.768402,0.07,07/10/1973 00:00:00,0,0.10638034,0.085438535,0.17406608,0.055576574,0.31508118,0.22964266,,0.23183724,408.03552,0,,0.22194707,0,0.39463365,2.2194705,0,0,0,0,0
indiana,Generic,26/12/1973,1973,360,1973,0,2.6599998,-7.918,100,91.6619,24,13.287766,3.44,0,0,31.372551,0.29775497,,682.2973,,0,,0,26.768402,0.07,07/10/1973 00:00:00,0,0.10584611,0.08550053,0.17419238,0.0556169,0.31530982,0.22980928,,0.22937775,407.59674,0,,0.22964263,0,0.4065495,2.2964265,0,0,0,0,0
indiana,Generic,27/12/1973,1973,361,1973,0,0.76900005,-0.842,100,95.843925,24,7.5161905,4.91,0,0,31.764708,0.2958638,,682.2973,,0,,0,26.768402,0.07,07/10/1973 00:00:00,0,0.10115576,0.086047046,0.17530583,0.05597241,0.31732526,0.23127824,,0.22787157,405.29865,0,,0.22980928,0,0.4068063,2.2980928,0,0,0,0,0
indiana,Generic,28/12/1973,1973,362,1973,0,2.4900002,-4.558,100,64.72599,9,0,4.24,0,0,32.156864,0.29403058,,682.2973,,0,,0,26.768402,0.07,07/10/1973 00:00:00,0,0.0965842,0.08658354,0.17639883,0.056321386,0.31930375,0.23272021,,0.2260277,402.98587,0,,0.23127824,0,0.40906686,2.3127823,0,0,0,0,0
indiana,Generic,29/12/1973,1973,363,1973,0,2.3919997,-6.246,100,77.58195,11,1.2832016,5.78,0,0,32.54902,0.29225343,,682.2973,,0,,0,26.768402,0.07,07/10/1973 00:00:00,0,0.09212887,0.087110035,0.17747149,0.056663867,0.3212454,0.23413536,,0.22424015,400.65866,0,,0.2327202,0,0.4112817,2.327202,0,0,0,0,0
indiana,Generic,30/12/1973,1973,364,1973,0,-6.057,-13.47,100,68.97503,9,1.8498182,5.62,0,0,32.941177,0.29053056,,682.2973,,0,,0,26.768402,0.07,07/10/1973 00:00:00,0,0.08778703,0.087626606,0.1785239,0.05699989,0.3231504,0.23552379,,0.22250707,398.31732,0,,0.23413539,0,0.41345137,2.3413537,0,0,0,0,0
indiana,Generic,31/12/1973,1973,365,1973,0,-6.781,-11.409,100,90.88181,24,6.486788,8.22,0,0,33.333336,0.2888602,,682.2973,,0,,0,26.768402,0.07,07/10/1973 00:00:00,0,0.08355576,0.08813331,0.17955624,0.057329495,0.32501906,0.23688573,,0.22082675,395.9621,0,,0.23552382,0,0.41557616,2.355238,0,0,0,0,0
indiana,Generic,01/01/1974,1974,1,1973,0,-9.200001,-19.513,100,64.397156,9,1.7877669,9.49,0,0,33.72549,0.28724068,,682.2973,,0,,0,26.768402,0.07,07/10/1973 00:00:00,0,0.07943255,0.08863023,0.1805686,0.057652727,0.32685155,0.23822133,,0.21919747,393.59323,0,,0.23688573,0,0.4176566,2.3688574,0,0,0,0,0
indiana,Generic,02/01/1974,1974,2,1973,0,-10.414999,-22.094,100,51.00522,7,0,7.7299995,0,0,34.11765,0.28567037,,682.2973,,0,,0,26.768402,0.06999999,07/10/1973 00:00:00,0,0.07541478,0.08911742,0.18156119,0.05796964,0.32864824,0.23953083,,0.21761759,391.21103,0,,0.23822135,0,0.4196933,2.3822134,0,0,0,0,0
indiana,Generic,03/01/1974,1974,3,1973,0,-6.627,-14.043,100,70.987175,9,0,6.3099995,0,0,34.509804,0.28414768,,682.2973,,0,,0,26.768402,0.06999999,07/10/1973 00:00:00,0,0.071499825,0.08959498,0.18253414,0.05828029,0.3304094,0.24081443,,0.21608555,388.81573,0,,0.2395308,0,0.4216866,2.3953083,0,0,0,0,0
indiana,Generic,04/01/1974,1974,4,1973,0,-6.941,-21.821,100,62.80989,9,0,10.25,0,0,34.901962,0.28267106,,682.2973,,0,,0,26.768402,0.069999985,07/10/1973 00:00:00,0,0.06768525,0.090063006,0.18348765,0.058584735,0.33213538,0.24207239,,0.21459979,386.4076,0,,0.24081445,0,0.42363727,2.4081442,0,0,0,0,0
indiana,Generic,05/01/1974,1974,5,1973,0,-7.8150005,-23.27,100,60.727596,9,0,7.52,0,0,35.294117,0.28123906,,682.2973,,0,,0,26.768402,0.069999985,07/10/1973 00:00:00,0,0.06396866,0.09052159,0.18442193,0.058883034,0.33382657,0.24330497,,0.21315885,383.98688,0,,0.2420724,0,0.42554575,2.420724,0,0,0,0,0
indiana,Generic,06/01/1974,1974,6,1973,0,-6.4589996,-16.606,100,71.136986,9,0,6.55,0,0,35.686275,0.27985027,,682.2973,,0,,0,26.768402,0.06999998,07/10/1973 00:00:00,0,0.060347617,0.09097081,0.18533716,0.05917525,0.33548322,0.24451241,,0.21176131,381.55383,0,,0.24330497,0,0.42741263,2.4330497,0,0,0,0,0
indiana,Generic,07/01/1974,1974,7,1973,0,-8.014,-13.462,100,83.53228,13,0,7.45,0,0,36.078434,0.2785033,,682.2973,,0,,0,26.768402,0.069999956,07/10/1973 00:00:00,0,0.056819856,0.091410786,0.18623352,0.05946145,0.33710575,0.24569497,,0.21040577,379.1087,0,,0.24451244,0,0.42923856,2.4451241,0,0,0,0,0
indiana,Generic,08/01/1974,1974,8,1973,0,-5.1809998,-24.069,100,46.458755,7,2.0909429,6.6400003,0,0,36.47059,0.2771968,,682.2973,,0,,0,26.768402,0.06999993,07/10/1973 00:00:00,0,0.053382993,0.09184163,0.18711129,0.059741706,0.33869463,0.246853,,0.20909093,376.65176,0,,0.245695,0,0.43102396,2.4569497,0,0,0,0,0
indiana,Generic,09/01/1974,1974,9,1973,0,-1.4970002,-7.945,100,78.55702,24,6.5968423,8.44,0,0,36.862747,0.27592948,,682.2973,,0,,0,26.768402,0.06999991,07/10/1973 00:00:00,0,0.05003482,0.09226345,0.18797068,0.060016092,0.34025022,0.24798678,,0.20781547,374.18323,0,,0.246853,0,0.4327696,2.46853,0,0,0,0,0
indiana,Generic,10/01/1974,1974,10,1973,0,-3.1809998,-6.521,100,88.60366,24,7.8714967,3.77,0,0,37.2549,0.27470013,,682.2973,,0,,0,26.768402,0.06999986,07/10/1973 00:00:00,0,0.046773374,0.09267635,0.18881188,0.060284678,0.3417729,0.24909656,,0.20657814,371.70337,0,,0.2479868,0,0.43447614,2.4798677,0,0,0,0,0
indiana,Generic,11/01/1974,1974,11,1973,0,-3.3599997,-9.621,100,89.37876,21,1.7928064,10.23,0,0,37.64706,0.2735075,,682.2973,,0,,0,26.768402,0.0699998,07/10/1973 00:00:00,0,0.04359609,0.09308047,0.1896352,0.060547553,0.34326324,0.25018275,,0.20537773,369.2124,0,,0.24909657,0,0.43614405,2.4909656,0,0,0,0,0
indiana,Generic,12/01/1974,1974,12,1973,0,-9.483,-21.719,100,58.1232,7,0,11.25,0,0,38.039215,0.2723505,,682.2973,,0,,0,26.768402,0.0699997,07/10/1973 00:00:00,0,0.040501356,0.09347589,0.19044082,0.06080477,0.3447215,0.2512456,,0.2042131,366.71057,0,,0.25018275,0,0.43777406,2.5018275,0,0,0,0,0
indiana,Generic,13/01/1974,1974,13,1973,0,-5.3710003,-22.988,100,38.587696,7,0,6.2800007,0,0,38.431374,0.27122796,,682.2973,,0,,0,26.768402,0.06999955,07/10/1973 00:00:00,0,0.03748691,0.093862765,0.191229,0.061056424,0.3461482,0.25228542,,0.20308313,364.19812,0,,0.25124562,0,0.43936688,2.512456,0,0,0,0,0
indiana,Generic,14/01/1974,1974,14,1973,0,-0.14499998,-7.268,100,70.6504,9,0,10.16,0,0,38.82353,0.27013877,,682.2973,,0,,0,26.768402,0.069999345,07/10/1973 00:00:00,0,0.034550667,0.09424122,0.19200003,0.0613026,0.34754384,0.25330263,,0.2019867,361.67526,0,,0.25228542,0,0.44092292,2.5228543,0,0,0,0,0
indiana,Generic,15/01/1974,1974,15,1973,0,2.404,-3.002,100,85.77655,15,0,10.03,0,0,39.215687,0.26908192,,682.2973,,0,,0.07488109,26.843283,0.069999024,07/10/1973 00:00:00,0,0.031690776,0.09461136,0.19275413,0.061543375,0.34890887,0.2542975,,0.20092276,359.14224,0,,0.25330263,0,0.44244307,2.5330262,0,0,0,0,0
indiana,Generic,16/01/1974,1974,16,1973,0,4.31,-1.665,100,80.00698,13,0,10.12,0,0,39.607845,0.2680564,,682.2973,,0,,0,26.843283,0.06999855,07/10/1973 00:00:00,0,0.028902113,0.09497659,0.19349156,0.061778825,0.35024697,0.2552704,,0.19989032,356.59927,0,,0.2542975,0,0.44392776,2.542975,0,0,0,0,0
indiana,Generic,17/01/1974,1974,17,1973,0,2.8790002,-4.27,100,93.9725,24,0,10.22,0,0,40,0.2670612,,682.2973,,0,,0.2557694,27.099052,0.069997855,07/10/1973 00:00:00,0,0.026189327,0.095330514,0.1942126,0.06200904,0.35155216,0.25622165,,0.19888839,354.04657,0,,0.25527036,0,0.44537777,2.5527039,0,0,0,0,0
indiana,Generic,18/01/1974,1974,18,1973,0,6.08,0.97000027,100,100,24,2.554826,2.01,0,0,40.39216,0.26610398,,682.2973,,0,,0.15743388,27.256487,0.06999682,07/10/1973 00:00:00,0,0.023561537,0.095682666,0.19491123,0.0622321,0.352826,0.25714332,,0.19792238,351.48434,0,,0.25622165,0,0.4467938,2.5622165,0,0,0,0,0
indiana,Generic,19/01/1974,1974,19,1973,0,4.938,0.98600006,100,100,24,5.9763074,3.75,0,0,40.784313,0.26546496,,682.93976,,0,,0.8180938,28.074581,0.06999529,07/10/1973 00:00:00,0.8180938,0.02180332,0.09591811,0.1953804,0.0623819,0.3536804,0.2577623,,0.19720241,349.17627,0,,0.25714332,0,0.44816393,2.571433,0,0,0,0,0
indiana,Generic,20/01/1974,1974,20,1973,0,13.033,3.224,100,81.74512,24,19.50139,1.23,0,0,41.17647,0.26502413,,683.94214,,0,,0.6677296,28.742311,0.06999304,07/10/1973 00:00:00,0.6677296,0.020235956,0.071656674,0.2038748,0.079092756,0.3546242,0.28296757,,0.19671088,347.00854,0,,0.2577623,0,0.4490832,2.5776231,0,0,0,0,0
indiana,Generic,21/01/1974,1974,21,1973,0,11.89,1.7489996,100,62.19375,24,10.828606,4.01,0,0,41.568626,0.26538202,,686.6718,,0,,0.55174315,29.294054,0.069989696,07/10/1973 00:00:00,0.55174315,0.64558357,0.055218723,0.22021164,0.078986086,0.35441643,0.29919773,,0.19028752,345.18518,0,,0.28296757,0,0.48586452,2.8296757,0,0,0,0,0
indiana,Generic,22/01/1974,1974,22,1973,0,10.247,1.0220003,100,63.679684,24,7.7542896,2.94,0,0,41.960785,0.26654613,,691.2019,,0,,0.4467788,29.740833,0.06998475,07/10/1973 00:00:00,0.4467788,0.63992935,0.06217964,0.21924989,0.078641124,0.36007065,0.29789102,,0.18679613,343.75238,0,,0.29919773,0,0.5088762,2.9919772,0,0,0,0,0
indiana,Generic,23/01/1974,1974,23,1973,0,10.079,-0.1420002,100,56.704113,7,3.1777053,6.63,0,0,42.352943,0.2663967,,692.8594,,0,,0.2269811,29.967813,0.069977425,07/10/1973 00:00:00,0,0.01075381,0.06798963,0.21937184,0.078686275,0.36604774,0.29805812,,0.18703952,341.34714,0,,0.29789102,0,0.507043,2.9789102,0,0,0,0,0
indiana,Generic,24/01/1974,1974,24,1973,0,7.266,-4.33,94.787445,41.164143,5,0,11.08,0,0,42.7451,0.2655546,,692.8594,,0,,0,29.967813,0.0699666,07/10/1973 00:00:00,0,0.008398175,0.06820902,0.22006749,0.078935795,0.3672123,0.29900327,,0.1864039,338.36655,0,,0.29805815,0,0.5072776,2.9805813,0,0,0,0,0
indiana,Generic,25/01/1974,1974,25,1973,0,9.43,-1.9639997,82.82638,37.060863,0,0,11.22,0,0,43.137257,0.26477155,,692.8594,,0,,0.59413415,30.561947,0.069950566,07/10/1973 00:00:00,0.59413415,0.006204605,0.068410754,0.22071832,0.07916925,0.36829832,0.29988757,,0.185604,335.37653,0,,0.29900324,0,0.5086036,2.9900327,0,0,0,0,0
indiana,Generic,26/01/1974,1974,26,1973,0,12.236,-1.0380001,100,48.0857,24,6.684083,2.89,0,0,43.52941,0.2640217,,692.8594,,0,,0.8992226,31.46117,0.06992685,07/10/1973 00:00:00,0.8992226,0.004024148,0.05574228,0.23428175,0.0793941,0.36941814,0.31367585,,0.18484488,332.37766,0,,0.29988754,0,0.5098425,2.9988756,0,0,0,0,0
indiana,Generic,27/01/1974,1974,27,1973,0,13.435001,4.0070004,100,59.314983,24,9.338568,5.47,0,0,43.92157,0.26332012,,692.8594,,0,,0,31.46117,0.06989179,07/10/1973 00:00:00,0,0.001975,0.055939957,0.21873923,0.09579576,0.37047493,0.314535,,0.18072295,329.2409,0,,0.31367588,0,0.5289592,3.1367586,0,0,0,0,0
indiana,Generic,28/01/1974,1974,28,1973,0,2.419,-1.7549999,100,88.02295,24,7.641207,2.47,0,0,44.313725,0.26812112,,705.9079,,0,,0.122989774,31.58416,0.06983994,07/10/1973 00:00:00,0,0.6361588,0.05493829,0.21482246,0.09408043,0.36384118,0.3089029,,0.18378764,330.29816,0,,0.31453502,0,0.5301378,3.14535,0,0,0,0,0
indiana,Generic,29/01/1974,1974,29,1973,0,5.064,-2.29,100,65.28073,9,0,9.92,0,0,44.705883,0.26728967,,705.9079,,0,,0.49639666,32.080555,0.06976335,07/10/1973 00:00:00,0.49639666,0.012971878,0.05522899,0.2154907,0.094373085,0.36509275,0.30986378,,0.18472312,327.20914,0,,0.30890286,0,0.52238476,3.0890288,0,0,0,0,0
indiana,Generic,30/01/1974,1974,30,1973,0,11.34,0.4779997,100,47.88936,7,0,12.2,0,0,45.098038,0.26648477,,705.9079,,0,,0,32.080555,0.06965028,07/10/1973 00:00:00,0,0.0106012225,0.055525184,0.21614157,0.09465814,0.3663249,0.31079972,,0.18391079,324.1105,0,,0.3098638,0,0.52371204,3.0986378,0,0,0,0,0
indiana,Generic,31/01/1974,1974,31,1973,0,8.332,1.0319998,89.93854,53.952145,0,0,11.83,0,0,45.490196,0.26713318,,709.4478,,0,,0,32.080555,0.0694836,07/10/1973 00:00:00,0,0.6345643,0.055390406,0.21561688,0.09442843,0.36543572,0.3100453,,0.18410826,322.16138,0,,0.31079972,0,0.52500296,3.1079972,0,0,0,0,0
indiana,Generic,01/02/1974,1974,32,1973,0,5.906,-4.114,70.16362,34.013557,0,0,7.7,0,0,45.882355,0.26856437,,715.0628,,0,,0.006866215,32.08742,0.069238335,07/10/1973 00:00:00,0,0.6365117,0.05509523,0.21446784,0.09392521,0.3634883,0.30839306,,0.18529725,320.90512,0,,0.3100453,0,0.5239625,3.100453,0,0,0,0,0
indiana,Generic,02/02/1974,1974,33,1973,0,3.197,-1.9369999,100,75.21864,11,0,10.31,0,0,46.27451,0.26772872,,715.0628,,0,,0,32.08742,0.068878464,07/10/1973 00:00:00,0,0.014056146,0.055273887,0.21513726,0.09421837,0.3646295,0.30935562,,0.18516304,317.8212,0,,0.30839306,0,0.5216799,3.0839305,0,0,0,0,0
indiana,Generic,03/02/1974,1974,34,1973,0,1.6009998,-2.5,82.24988,60.955666,0,0,8.46,0,0,46.666668,0.26692373,,715.0628,,0,,0,32.08742,0.06835262,07/10/1973 00:00:00,0,0.0118178725,0.055440582,0.21578607,0.09450252,0.36572915,0.3102886,,0.18434937,314.72763,0,,0.30935562,0,0.5230104,3.0935562,0,0,0,0,0
indiana,Generic,04/02/1974,1974,35,1973,0,-2.1479998,-9.887,78.74231,43.514915,0,0,12.27,0,0,47.058823,0.26614654,,715.0628,,0,,0,32.08742,0.06758883,07/10/1973 00:00:00,0,0.009650588,0.055602476,0.2164162,0.094778486,0.36679715,0.3111947,,0.1835643,311.62476,0,,0.3102886,0,0.5242982,3.1028862,0,0,0,0,0
indiana,Generic,05/02/1974,1974,36,1973,0,3.1099997,-5.875,69.0356,35.615963,0,2.965609,8.12,0,0,47.45098,0.26539177,,715.0628,,0,,0,32.08742,0.06648914,07/10/1973 00:00:00,0,0.0075398088,0.05576061,0.21703169,0.09504803,0.36784035,0.31207973,,0.18280327,308.51282,0,,0.31119466,0,0.5255472,3.1119468,0,0,0,0,0
indiana,Generic,06/02/1974,1974,37,1973,0,1.5479999,-3.994,100,78.754105,24,16.069906,2.7,0,0,47.843136,0.26465872,,715.0628,,0,,0,32.08742,0.06492554,07/10/1973 00:00:00,0,0.0054841638,0.055915054,0.21763282,0.0953113,0.36885917,0.3129441,,0.1820641,305.39203,0,,0.31207973,0,0.5267657,3.1207972,0,0,0,0,0
indiana,Generic,07/02/1974,1974,38,1973,0,-4.84,-10.051,100,73.41871,11,0,9.99,0,0,48.235294,0.26394674,,715.0628,,0,,0,32.08742,0.06274159,07/10/1973 00:00:00,0,0.003482163,0.05606588,0.21821986,0.09556839,0.36985412,0.31378824,,0.18134616,302.26257,0,,0.3129441,0,0.5279542,3.1294413,0,0,0,0,0
indiana,Generic,08/02/1974,1974,39,1973,0,-5.5919995,-13.756999,100,56.878292,7,0,13.09,0,0,48.627453,0.26325518,,715.0628,,0,,0,32.08742,0.059765857,07/10/1973 00:00:00,0,0.0015323162,0.056213167,0.21879312,0.09581944,0.37082574,0.31461257,,0.1806488,299.1247,0,,0.31378824,0,0.5291134,3.1378822,0,0,0,0,0
indiana,Generic,09/02/1974,1974,40,1973,0,-5.641,-15.061,100,57.340782,7,0,12.85,0,0,49.019608,0.26258343,,715.0628,,0,,0,32.08742,0.055845395,07/10/1973 00:00:00,0,0,0.05635697,0.21935284,0.096064575,0.37177438,0.3154174,,0.1799714,295.97858,0,,0.31461257,0,0.53024405,3.1461258,0,0,0,0,0
indiana,Generic,10/02/1974,1974,41,1973,0,0.59199905,-16.673,100,49.872772,7,1.1861749,6.71,0,0,49.411766,0.2619309,,715.0628,,0,,0,32.08742,0.050903026,07/10/1973 00:00:00,0,0,0.056497365,0.21989928,0.09630389,0.3727005,0.31620318,,0.17931333,292.8244,0,,0.3154174,0,0.5313467,3.154174,0,0,0,0,0
indiana,Generic,11/02/1974,1974,42,1973,0,0.5130005,-13.153,100,43.691956,7,0,13.73,0,0,49.80392,0.26129702,,715.0628,,0,,0,32.08742,0.045007188,07/10/1973 00:00:00,0,0,0.056634426,0.22043276,0.096537516,0.3736047,0.3169703,,0.17867407,289.66238,0,,0.31620318,0,0.53242195,3.1620317,0,0,0,0,0
indiana,Generic,12/02/1974,1974,43,1973,0,11.177,-1.382,83.50995,34.70761,0,0,14.51,0,0,50.196083,0.2606812,,715.0628,,0,,0.51275164,32.600174,0.038420435,07/10/1973 00:00:00,0.51275164,0,0.030050535,0.24767116,0.09676557,0.37448728,0.34443673,,0.17805302,286.49268,0,,0.3169703,0,0.5334704,3.169703,0,0,0,0,0
indiana,Generic,13/02/1974,1974,44,1973,0,11.632,0.08899975,100,54.204494,7,0,14.23,0,0,50.588238,0.26008296,,715.0628,,0,,0,32.600174,0.0315795,07/10/1973 00:00:00,0,0,0.030119658,0.24824086,0.09698815,0.37534866,0.345229,,0.17050083,283.0483,0,,0.34443676,0,0.5702368,3.4443674,0,0,0,0,0
indiana,Generic,14/02/1974,1974,45,1973,0,1.4219999,-3.729,100,74.59597,11,0,8.43,0,0,50.980396,0.25983813,,715.83167,,0,,0,32.600174,0.02499275,07/10/1973 00:00:00,0,0,0.030148037,0.24847476,0.09707954,0.37570235,0.3455543,,0.17013447,279.81186,0,,0.34522903,0,0.571275,3.45229,0,0,0,0,0
indiana,Generic,15/02/1974,1974,46,1973,0,2.4779997,-8.222,92.81072,41.772346,3,0,14.8,0,0,51.37255,0.25933754,,715.83167,,0,,0.28409028,32.884266,0.019096922,07/10/1973 00:00:00,0,0,0.030206231,0.24895437,0.09726693,0.37642753,0.3462213,,0.16972235,276.35632,0,,0.3455543,0,0.5717008,3.455543,0,0,0,0,0
indiana,Generic,16/02/1974,1974,47,1973,0,8.328,-3.9560003,95.004616,39.47234,5,0,14.61,0,0,51.76471,0.25885117,,715.83167,,0,,0.26705024,33.151318,0.014154562,07/10/1973 00:00:00,0,0,0.030262988,0.24942215,0.09744968,0.37713483,0.34687182,,0.16923138,272.8941,0,,0.34622133,0,0.5725734,3.462213,0,0,0,0,0
indiana,Generic,17/02/1974,1974,48,1973,0,7.8,-4.915,100,42.334305,7,0,15.17,0,0,52.156864,0.2583786,,715.83167,,0,,0,33.151318,0.0102341045,07/10/1973 00:00:00,0,0,0.030318338,0.24987835,0.09762792,0.3778246,0.34750628,,0.16875434,269.42538,0,,0.34687185,0,0.5734236,3.4687183,0,0,0,0,0
indiana,Generic,18/02/1974,1974,49,1973,0,11.007,0.2869997,87.06441,41.345436,0,0,7.71,0,0,52.549023,0.25793618,,715.83167,,0,,0.44994527,33.60126,0.0072584073,07/10/1973 00:00:00,0.44994527,0,0.01816881,0.26250848,0.097795375,0.37847266,0.36030385,,0.16830173,265.95032,0,,0.34750628,0,0.57425195,3.4750628,0,0,0,0,0
indiana,Generic,19/02/1974,1974,50,1973,0,8.41,1.4130001,100,65.08955,24,12.705927,4.9,0,0,52.941177,0.25800553,,717.1066,,0,,0.2672362,33.868496,0.005074452,07/10/1973 00:00:00,0,0.6216291,0.018163927,0.2624379,0.09776909,0.3783709,0.360207,,0.16504514,262.68103,0,,0.36030388,0,0.59078884,3.6030385,0,0,0,0,0
indiana,Generic,20/02/1974,1974,51,1973,0,7.9589996,-5.7989993,100,39.634434,7,0,13.99,0,0,53.333336,0.258821,,720.30566,,0,,0.6070325,34.47553,0.003510861,07/10/1973 00:00:00,0.6070325,0.6225203,0.018407596,0.26161104,0.097461045,0.37747967,0.3590721,,0.16559188,259.91675,0,,0.36020696,0,0.59066486,3.6020699,0,0,0,0,0
indiana,Generic,21/02/1974,1974,52,1973,0,11.907,0.045999527,85.82881,37.73352,24,8.653015,9.66,0,0,53.725494,0.25841618,,720.30566,,0,,0.66263855,35.13817,0.0024111578,07/10/1973 00:00:00,0.66263855,0,0.015678195,0.24652979,0.11677975,0.37898773,0.36330953,,0.16562614,256.32602,0,,0.3590721,0,0.5892114,3.590721,0,0,0,0,0
indiana,Generic,22/02/1974,1974,53,1973,0,12.651,0.63899994,100,57.107006,24,16.254686,4.98,0,0,54.11765,0.25813356,,720.5823,,0,,0,35.13817,0.001647379,07/10/1973 00:00:00,0,0,0.015312189,0.22781427,0.1362762,0.37940267,0.36409047,,0.1643512,252.76431,0,,0.3633095,0,0.59462523,3.6330953,0,0,0,0,0
indiana,Generic,23/02/1974,1974,54,1973,0,-0.015999794,-7.151,83.9971,49.17314,0,0,15.210001,0,0,54.509808,0.25857994,,722.7229,,0,,0,35.13817,0.0011215308,07/10/1973 00:00:00,0,0.6212523,0.015285756,0.227421,0.13604096,0.3787477,0.36346197,,0.16443345,249.67387,0,,0.36409044,0,0.595619,3.6409047,0,0,0,0,0
indiana,Generic,24/02/1974,1974,55,1973,0,-2.2340002,-8.1,88.01275,56.33317,24,5.5019765,6.7,0,0,54.901962,0.25826803,,722.7229,,0,,0,35.13817,0.0007616616,07/10/1973 00:00:00,0,0,0.015304217,0.22769566,0.13620526,0.37920514,0.3639009,,0.16439742,246.03926,0,,0.36346197,0,0.5948193,3.6346197,0,0,0,0,0
indiana,Generic,25/02/1974,1974,56,1973,0,-2.696,-11.843,86.38951,42.527653,0,0,16.79,0,0,55.29412,0.25796488,,722.7229,,0,,0,35.13817,0.0005164011,07/10/1973 00:00:00,0,0,0.015322202,0.22796324,0.13636531,0.37965077,0.36432856,,0.16409123,242.40025,0,,0.3639009,0,0.5953779,3.639009,0,0,0,0,0
indiana,Generic,26/02/1974,1974,57,1973,0,1.4680004,-10.486,86.945885,35.187267,0,0,16.64,0,0,55.686275,0.25767028,,722.7229,,0,,0,35.13817,0.00034971596,07/10/1973 00:00:00,0,0,0.01533972,0.22822388,0.13652122,0.3800848,0.36474508,,0.16379364,238.75697,0,,0.36432856,0,0.5959218,3.6432858,0,0,0,0,0
indiana,Generic,27/02/1974,1974,58,1973,0,9.27,-1.6219997,77.62505,36.008453,0,0,16.32,0,0,56.078434,0.25738397,,722.7229,,0,,0,35.13817,0.0002366515,07/10/1973 00:00:00,0,0,0.015356785,0.22847775,0.13667308,0.3805076,0.3651508,,0.16350444,235.10953,0,,0.36474508,0,0.59645116,3.647451,0,0,0,0,0
indiana,Generic,28/02/1974,1974,59,1973,0,14.371,6.6800003,73.2611,43.847294,0,0,11.87,0,0,56.470592,0.25710574,,722.7229,,0,,0.38416618,35.522335,0.00016005659,07/10/1973 00:00:00,0.38416618,0,0.015094226,0.22900417,0.13682099,0.3809194,0.36582518,,0.16322337,231.45802,0,,0.3651508,0,0.5969665,3.651508,0,0,0,0,0
indiana,Generic,01/03/1974,1974,60,1973,0,10.023,-4.3879995,100,40.41122,7,0,15.32,0,0,56.862747,0.26842278,,755.6642,,0,,0.7383819,36.260715,0.00010821402,07/10/1973 00:00:00,0.7383819,0.63514066,0.014457835,0.21934907,0.13105245,0.36485934,0.35040152,,0.17022696,236.20148,0,,0.36582518,0,0.5978223,3.6582518,0,0,0,0,0
indiana,Generic,02/03/1974,1974,61,1973,0,20.136,8.166,100,50.29602,7,0,11.85,0,0,57.254906,0.267633,,755.6642,,0,,0.021313677,36.28203,7.3146024E-05,07/10/1973 00:00:00,0,0.011870861,0.0022460276,0.23299418,0.13143918,0.36667937,0.36443335,,0.173854,232.69746,0,,0.35040152,0,0.5780218,3.5040152,0,0,0,0,0
